"amount","bin","card_subtype","card_type","case_address","client_hour","count_digit_in_login","day_of_week","latitude","longitude","phone_2","status"
"2.20","402360","5","0","1","19","2","3","43.3000","13.7333","40","0"
"2.20","533317","0","1","2","19","2","3","42.8333","12.8333","71","0"
"2.20","402360","5","0","1","19","3","3","42.3667","11.9000","77","0"
"2.20","533317","0","1","1","19","1","3","45.4667","9.2000","47","0"
"2.20","533317","0","1","1","19","1","3","41.1115","16.8554","47","0"
"2.20","531175","0","1","1","19","0","3","42.8333","12.8333","38","0"
"2.20","513163","0","1","1","19","2","3","49.2529","-1.5493","68","0"
"2.20","526736","0","1","1","19","0","3","44.4938","11.3387","27","0"
"2.20","546491","0","1","1","19","2","3","45.4833","9.2002","88","0"
"2.20","533317","0","1","1","20","0","3","42.8333","12.8333","46","0"
"2.20","525500","0","1","1","20","0","3","42.8333","12.8333","91","0"
"2.20","535133","1","1","1","20","1","3","45.4310","9.1109","20","0"
"2.20","535476","1","1","1","20","2","3","48.8600","2.3500","31","0"
"2.20","533317","0","1","1","21","4","3","45.6286","9.2712","45","0"
"2.20","533317","0","1","1","21","0","3","45.5801","9.2725","47","0"
"2.20","533317","0","1","1","21","0","3","42.8333","12.8333","47","0"
"2.20","533317","0","1","1","21","0","3","42.8333","12.8333","28","0"
"2.20","533317","0","1","1","21","1","3","42.8333","12.8333","47","0"
"2.20","533317","0","1","1","22","2","3","42.8333","12.8333","31","0"
"2.20","533317","0","1","1","22","4","3","41.9000","12.4833","49","0"
"2.20","533317","0","1","1","22","0","3","45.4643","9.1895","54","0"
"2.20","465549","5","0","3","22","2","3","45.0705","7.6868","48","0"
"2.20","402360","5","0","1","22","0","3","40.6000","15.0667","31","0"
"2.20","402360","5","0","1","22","0","3","42.8333","12.8333","05","0"
"2.20","430152","5","0","1","22","0","3","42.8333","12.8333","31","0"
"2.20","533317","0","1","1","22","0","3","42.8333","12.8333","40","0"
"2.20","533317","0","1","1","15","0","3","32.7877","-96.8000","48","0"
"2.20","533317","0","1","1","23","3","4","42.8333","12.8333","49","0"
"2.20","533317","0","1","1","23","1","4","43.7085","10.4036","33","0"
"2.20","533317","0","1","2","23","0","4","44.0633","12.5808","54","1"
"2.20","402360","5","0","2","23","4","4","40.8563","14.2464","81","0"
"2.20","402360","5","0","1","23","0","4","44.8000","10.3333","47","0"
"2.20","533317","0","1","2","23","0","4","43.7793","11.2463","49","0"
"2.20","534207","0","1","1","23","2","4","42.8333","12.8333","34","0"
"2.20","554591","0","1","1","23","2","4","42.8333","12.8333","27","0"
"2.20","533317","0","1","1","23","3","4","42.8333","12.8333","88","0"
"2.20","535476","1","1","1","00","4","4","44.4333","26.1000","33","0"
"2.20","528287","0","1","1","00","0","4","40.8333","14.2500","33","0"
"2.20","402360","5","0","1","00","1","4","48.8667","2.3333","71","0"
"2.20","533317","0","1","2","00","0","4","40.8563","14.2464","33","0"
"2.20","533317","0","1","1","00","1","4","42.8333","12.8333","33","0"
"2.20","533317","0","1","1","00","3","4","42.8333","12.8333","46","0"
"2.20","526430","0","1","1","00","0","4","42.8333","12.8333","47","0"
"2.20","525500","0","1","1","00","0","4","45.4643","9.1895","29","0"
"2.20","533317","0","1","1","00","0","4","42.8333","12.8333","34","0"
"2.20","533317","0","1","1","01","0","4","38.1158","13.3598","47","0"
"2.20","480160","5","0","1","06","0","4","45.8532","9.3900","47","0"
"2.20","539964","0","1","2","07","0","4","45.5345","9.2340","29","0"
"2.20","533317","0","1","1","07","1","4","43.5443","10.3262","27","0"
"2.20","453997","5","0","1","08","2","4","45.4667","9.2000","47","0"
"2.20","520956","0","1","1","08","1","4","42.8333","12.8333","33","0"
"2.20","534232","0","1","1","08","2","4","38.1158","13.3598","34","0"
"2.20","533317","0","1","1","08","1","4","45.5519","9.1837","29","0"
"2.20","526430","0","1","1","08","0","4","42.8333","12.8333","40","0"
"2.20","533317","0","1","1","08","2","4","44.5706","8.9454","40","0"
"2.20","434994","5","0","1","08","0","4","45.5667","9.6500","20","0"
"2.20","402360","5","0","2","08","4","4","42.8333","12.8333","46","0"
"2.20","402360","5","0","1","08","2","4","42.8333","12.8333","38","0"
"2.20","533317","0","1","1","09","2","4","42.8333","12.8333","39","0"
"2.20","497049","5","0","1","09","0","4","48.8600","2.3500","61","0"
"2.20","513163","0","1","2","09","2","4","48.9612","2.0688","21","0"
"2.20","526430","0","1","1","09","0","4","41.8947","12.4839","38","0"
"2.20","402360","5","0","1","09","1","4","41.1115","16.8554","88","0"
"2.20","513162","0","1","2","09","3","4","48.8544","2.4827","64","0"
"2.20","513379","0","1","1","09","0","4","48.8600","2.3500","76","0"
"2.20","499011","5","0","2","09","0","4","43.7415","1.3709","61","0"
"2.20","499050","5","0","2","09","0","4","48.8600","2.3500","62","0"
"2.20","499001","5","0","1","09","0","4","48.8600","2.3500","77","0"
"2.20","497804","5","0","1","09","0","4","48.8600","2.3500","67","0"
"2.20","534413","0","1","1","09","0","4","45.4903","12.2425","31","0"
"2.20","529434","0","1","1","09","0","4","48.8600","2.3500","65","0"
"75.00","405245","5","0","1","09","4","4","55.6761","12.5683","undefined","0"
"74.41","402360","5","0","2","09","0","4","48.8600","2.3500","75","0"
"74.41","533875","0","1","1","09","4","4","45.4643","9.1895","38","1"
"2.20","497043","5","0","1","09","0","4","48.2460","-4.3164","61","0"
"74.41","402360","5","0","1","09","0","4","45.6333","11.7000","92","0"
"75.00","402620","5","0","1","09","0","4","55.6761","12.5683","undefined","0"
"75.00","402620","5","0","1","09","0","4","55.6761","12.5683","undefined","0"
"75.00","402620","5","0","1","09","0","4","55.7235","12.4404","undefined","0"
"75.00","557384","1","1","1","09","0","4","55.4904","9.4722","undefined","0"
"2.20","456188","5","0","2","09","0","4","48.8600","2.3500","67","0"
"74.41","423067","5","0","1","09","0","4","45.4667","9.2000","93","0"
"74.41","402360","5","0","2","09","0","4","44.0633","12.5808","31","0"
"75.00","457115","5","0","1","09","1","4","55.6761","12.5683","undefined","0"
"74.41","402360","5","0","1","09","3","4","42.8333","12.8333","38","0"
"75.00","549774","0","1","1","09","0","4","55.6761","12.5683","undefined","0"
"74.41","535133","1","1","1","09","0","4","42.8333","12.8333","34","0"
"74.41","533317","0","1","1","09","2","4","42.8333","12.8333","27","0"
"75.00","457149","5","0","1","09","0","4","55.7302","12.5098","undefined","0"
"75.00","457196","5","0","1","09","0","4","55.6761","12.5683","undefined","0"
"74.41","402360","5","0","3","09","2","4","42.8333","12.8333","47","0"
"75.00","457153","5","0","1","09","0","4","55.6759","12.5655","undefined","1"
"75.00","457143","5","0","1","09","0","4","55.6761","12.5683","undefined","0"
"74.41","541868","0","1","1","09","0","4","42.8333","12.8333","48","0"
"74.41","416377","5","0","1","09","2","4","45.4833","9.2002","28","0"
"74.41","535570","1","1","1","09","0","4","45.4643","9.1895","27","0"
"74.41","533317","0","1","1","09","0","4","42.8333","12.8333","47","0"
"75.00","557384","1","1","1","09","0","4","55.6667","12.5833","undefined","0"
"75.00","457176","5","0","1","09","2","4","55.6761","12.5683","undefined","0"
"74.41","453997","5","0","1","09","1","4","42.8333","12.8333","40","0"
"75.00","557384","1","1","1","09","0","4","55.6761","12.5683","undefined","0"
"74.41","513283","0","1","1","09","0","4","47.2173","-1.5534","24","0"
"75.00","557384","1","1","1","09","2","4","55.6761","12.5683","undefined","0"
"74.41","497203","5","0","1","09","1","4","43.5995","1.4332","65","1"
"75.00","457104","5","0","1","09","0","4","55.6667","12.5833","undefined","0"
"74.41","512669","0","1","1","09","4","4","45.1632","11.3340","38","0"
"2.20","402360","5","0","1","09","2","4","42.8333","12.8333","77","0"
"75.00","457135","5","0","1","09","2","4","55.6761","12.5683","undefined","0"
"74.41","542188","0","1","1","09","0","4","42.8333","12.8333","88","0"
"75.00","557384","1","1","1","09","0","4","55.6572","12.4736","undefined","0"
"74.41","402360","5","0","1","09","0","4","45.6478","9.4050","66","0"
"75.00","457115","5","0","1","09","4","4","55.6761","12.5683","undefined","0"
"75.00","457178","5","0","1","09","4","4","55.6761","12.5683","undefined","0"
"74.41","497049","5","0","1","09","2","4","48.8600","2.3500","62","1"
"75.00","457180","5","0","1","09","0","4","54.9093","9.8074","undefined","0"
"75.00","457133","5","0","1","09","0","4","55.6761","12.5683","undefined","0"
"74.41","516499","0","1","1","09","2","4","45.5978","9.0463","45","0"
"2.20","533317","0","1","1","10","3","4","43.7167","10.3833","31","0"
"2.20","497203","5","0","1","10","2","4","49.1540","-0.3306","68","0"
"2.20","526736","0","1","1","10","0","4","41.9000","12.4833","40","0"
"2.20","529097","0","1","1","10","4","4","45.9000","6.1167","66","0"
"2.20","402360","5","0","1","10","0","4","45.4715","12.2402","89","0"
"2.20","402360","5","0","3","10","2","4","45.5356","10.2147","51","0"
"2.20","402360","5","0","1","11","2","4","undefined","undefined","93","0"
"2.20","533317","0","1","1","10","2","4","42.8333","12.8333","24","0"
"2.20","533317","0","1","2","10","2","4","45.4333","11.1667","89","0"
"2.20","533317","0","1","1","11","1","4","42.8333","12.8333","28","0"
"2.25","557384","1","1","1","11","4","4","55.6761","12.5683","undefined","0"
"2.20","497040","5","0","1","11","0","4","48.8600","2.3500","67","1"
"2.20","402360","5","0","1","11","4","4","42.8333","12.8333","28","0"
"2.20","497874","5","0","1","11","0","4","48.8600","2.3500","66","0"
"2.20","402360","5","0","1","11","0","4","42.8333","12.8333","36","0"
"2.20","402360","5","0","1","11","0","4","42.8333","12.8333","28","0"
"2.20","533317","0","1","1","11","0","4","42.8333","12.8333","29","0"
"2.20","533317","0","1","1","11","2","4","42.8333","12.8333","39","0"
"2.20","533317","0","1","1","11","0","4","42.8333","12.8333","49","0"
"2.20","402360","5","0","1","11","0","4","41.9000","12.4833","33","0"
"2.20","533875","0","1","1","11","2","4","42.8333","12.8333","49","0"
"2.20","533317","0","1","1","11","2","4","42.8333","12.8333","42","0"
"2.20","402360","5","0","1","11","1","4","42.8333","12.8333","47","0"
"2.20","533317","0","1","1","11","2","4","40.8563","14.2464","39","0"
"2.20","533317","0","1","1","11","2","4","42.8333","12.8333","33","0"
"2.20","533317","0","1","1","11","2","4","42.8333","12.8333","91","0"
"2.20","437863","5","0","1","11","2","4","42.8333","12.8333","45","0"
"2.20","540608","0","1","1","12","4","4","42.8333","12.8333","49","0"
"2.20","533317","0","1","2","12","2","4","42.8333","12.8333","39","0"
"2.20","541868","0","1","1","12","2","4","42.8333","12.8333","34","0"
"2.20","453997","5","0","1","12","6","4","42.8333","12.8333","39","0"
"2.20","402360","5","0","1","12","2","4","42.8333","12.8333","20","0"
"2.20","516499","0","1","1","12","0","4","45.0500","7.6667","80","0"
"2.20","533317","0","1","2","12","0","4","44.4167","8.9500","28","0"
"2.25","520974","0","1","1","12","0","4","55.6761","12.5683","undefined","0"
"2.20","533317","0","1","1","12","0","4","42.8333","12.8333","20","0"
"2.20","533317","0","1","1","12","0","4","42.8333","12.8333","88","0"
"2.20","497040","5","0","2","12","0","4","48.8600","2.3500","78","0"
"2.20","497049","5","0","1","12","2","4","42.6696","2.8301","60","0"
"2.25","457193","5","0","1","12","0","4","56.3601","8.6161","undefined","0"
"2.20","465549","5","0","1","12","0","4","45.0500","7.6667","49","0"
"2.20","540608","0","1","1","12","2","4","42.8333","12.8333","42","0"
"2.20","437863","5","0","1","13","2","4","45.4643","9.1895","02","0"
"2.20","402360","5","0","1","13","0","4","42.8333","12.8333","48","0"
"2.20","539832","0","1","1","13","0","4","42.8333","12.8333","40","0"
"2.20","402360","5","0","1","13","3","4","48.8600","2.3500","47","0"
"2.20","402360","5","0","1","13","0","4","48.8667","2.3333","48","0"
"2.20","539832","0","1","1","13","0","4","45.4643","9.1895","29","0"
"2.20","533317","0","1","1","13","2","4","42.8333","12.8333","20","0"
"2.20","533317","0","1","1","13","2","4","43.7793","11.2463","89","0"
"2.20","513023","0","1","1","13","0","4","43.4160","5.2145","68","0"
"2.20","497043","5","0","2","13","0","4","49.1859","-0.3591","78","0"
"2.20","472675","5","0","1","13","0","4","42.8333","12.8333","48","0"
"2.20","472675","5","0","1","13","0","4","45.1500","10.8000","35","0"
"2.20","542532","0","1","1","13","0","4","42.8333","12.8333","27","0"
"2.20","533317","0","1","1","14","0","4","45.4667","9.2000","88","0"
"2.20","525500","0","1","1","14","0","4","42.8333","12.8333","66","0"
"2.20","402360","5","0","1","14","0","4","40.7500","14.6833","38","0"
"2.20","525610","0","1","1","14","0","4","42.8333","12.8333","35","0"
"2.20","533317","0","1","1","14","0","4","42.8333","12.8333","27","0"
"2.20","533317","0","1","1","14","0","4","42.8333","12.8333","47","0"
"2.20","533317","0","1","1","15","2","4","42.8333","12.8333","42","0"
"2.20","540058","0","1","1","15","3","4","42.8333","12.8333","53","0"
"2.20","533317","0","1","1","15","0","4","42.8333","12.8333","48","0"
"2.20","402360","5","0","1","15","4","4","45.5500","8.8500","31","0"
"2.20","497427","5","0","2","15","0","4","47.7514","7.4009","67","0"
"2.20","402360","5","0","1","15","2","4","42.8333","12.8333","33","0"
"2.20","465549","5","0","1","15","0","4","45.7236","9.4424","29","0"
"2.20","533317","0","1","1","15","3","4","42.8333","12.8333","47","0"
"2.20","402360","5","0","1","16","3","4","40.8563","14.2464","20","0"
"2.20","402360","5","0","1","16","6","4","38.1158","13.3598","38","0"
"2.20","529097","0","1","1","16","3","4","48.8667","2.3333","75","0"
"2.20","522842","0","1","1","16","0","4","44.1000","12.2000","48","0"
"2.20","402360","5","0","1","16","1","4","42.8333","12.8333","27","0"
"2.20","402360","5","0","1","16","0","4","44.4167","8.9500","41","0"
"2.20","533317","0","1","1","16","0","4","40.3548","18.1724","28","0"
"2.20","497958","5","0","2","16","1","4","48.8600","2.3500","60","0"
"2.20","535584","1","1","1","16","0","4","46.0650","13.2587","48","0"
"2.20","533317","0","1","1","16","2","4","42.8333","12.8333","29","0"
"2.20","402360","5","0","1","16","5","4","45.4833","8.9167","38","0"
"2.20","497040","5","0","1","16","0","4","48.8439","2.7870","60","0"
"2.20","402360","5","0","1","16","2","4","42.8333","12.8333","39","0"
"2.25","557384","1","1","1","16","2","4","55.6761","12.5683","undefined","0"
"2.20","533875","0","1","1","16","0","4","42.8333","12.8333","38","0"
"2.20","497831","5","0","1","16","0","4","48.8600","2.3500","60","0"
"2.20","522686","0","1","1","17","0","4","42.8333","12.8333","89","0"
"2.20","533317","0","1","1","17","2","4","42.8333","12.8333","89","0"
"2.20","533317","0","1","1","17","2","4","42.8333","12.8333","33","0"
"2.20","402360","5","0","1","17","0","4","37.5919","14.9799","47","0"
"2.20","402360","5","0","1","17","4","4","42.8333","12.8333","29","0"
"2.20","533317","0","1","1","17","2","4","42.8333","12.8333","70","0"
"2.20","423067","5","0","1","17","4","4","42.8333","12.8333","38","0"
"2.20","402360","5","0","1","17","0","4","42.8333","12.8333","48","0"
"2.20","533317","0","1","1","17","2","4","42.8333","12.8333","92","0"
"2.20","534207","0","1","1","17","2","4","42.8333","12.8333","33","0"
"2.20","533317","0","1","1","17","4","4","42.8333","12.8333","24","0"
"2.20","533317","0","1","1","17","1","4","42.8333","12.8333","47","0"
"2.20","402360","5","0","1","17","2","4","42.8333","12.8333","33","0"
"2.25","517014","0","1","1","18","4","4","55.6761","12.5683","undefined","0"
"2.20","533317","0","1","2","18","3","4","42.8333","12.8333","47","0"
"2.20","533317","0","1","1","18","4","4","40.3548","18.1724","49","0"
"2.20","402360","5","0","1","18","0","4","38.8825","16.6009","38","0"
"2.20","533317","0","1","1","18","2","4","46.0650","13.2587","20","0"
"2.20","533317","0","1","1","18","2","4","42.8333","12.8333","20","0"
"2.20","533317","0","1","1","18","0","4","42.8333","12.8333","40","1"
"2.20","472675","5","0","2","18","0","4","42.8333","12.8333","49","0"
"2.20","533317","0","1","1","18","2","4","42.8333","12.8333","31","0"
"2.20","423067","5","0","1","18","3","4","45.6000","11.6167","33","0"
"2.20","525500","0","1","1","18","6","4","42.8333","12.8333","42","0"
"2.20","513165","0","1","1","18","0","4","49.1136","7.0724","61","0"
"2.20","513286","0","1","2","19","0","4","48.8600","2.3500","60","0"
"2.20","533862","0","1","1","19","0","4","42.8333","12.8333","38","0"
"2.20","402360","5","0","1","19","0","4","46.4667","11.2833","29","0"
"2.20","533317","0","1","1","19","2","4","42.8333","12.8333","40","0"
"2.20","540058","0","1","1","19","1","4","42.8333","12.8333","49","0"
"2.20","533317","0","1","1","19","0","4","45.5736","12.1061","47","0"
"2.20","534207","0","1","1","19","2","4","44.8419","11.1591","46","0"
"2.20","402360","5","0","1","19","2","4","42.8333","12.8333","88","0"
"2.20","535476","1","1","1","19","2","4","42.8333","12.8333","28","0"
"2.20","525500","0","1","1","12","0","4","32.7877","-96.8000","33","0"
